quantile,value,horizon,scenario_id,n_bootstrapping
0.99,39115.537999999964,12,B-2024-08-01,8
0.01,15.081735947109026,13,B-2024-08-01,8
0.025,57.30454239393002,13,B-2024-08-01,8
0.05,116.52048830588781,13,B-2024-08-01,8
0.1,271.4034909339421,13,B-2024-08-01,8
0.15,379.69924710963454,13,B-2024-08-01,8
0.2,584.535847177326,13,B-2024-08-01,8
0.25,861.4968647534873,13,B-2024-08-01,8
0.3,1052.3807753375575,13,B-2024-08-01,8
0.35,1203.8655480913374,13,B-2024-08-01,8
0.4,1333.7331590248846,13,B-2024-08-01,8
0.45,1493.286542892883,13,B-2024-08-01,8
0.5,1738.9674478861552,13,B-2024-08-01,8
0.55,2712.0465209270183,13,B-2024-08-01,8
0.6,4980.206745380125,13,B-2024-08-01,8
0.65,5411.239053766837,13,B-2024-08-01,8
0.7,5778.410835895654,13,B-2024-08-01,8
0.75,8752.6,13,B-2024-08-01,8
0.8,12092.608940940272,13,B-2024-08-01,8
0.85,12554.898302074203,13,B-2024-08-01,8
0.9,13189.097321803014,13,B-2024-08-01,8
0.95,19548.569999999978,13,B-2024-08-01,8
0.975,29342.185,13,B-2024-08-01,8
0.99,41496.23199999996,13,B-2024-08-01,8
0.01,78.89946979812865,14,B-2024-08-01,8
0.025,144.12949028129438,14,B-2024-08-01,8
0.05,241.7157396535424,14,B-2024-08-01,8
0.1,413.16803129038226,14,B-2024-08-01,8
0.15,595.8024999550082,14,B-2024-08-01,8
0.2,951.7165552846408,14,B-2024-08-01,8
0.25,1386.5246071545912,14,B-2024-08-01,8
0.3,1639.5206131932093,14,B-2024-08-01,8
0.35,1790.843828086498,14,B-2024-08-01,8
0.4,1977.2554205123818,14,B-2024-08-01,8
0.45,2299.1338111537066,14,B-2024-08-01,8
0.5,2802.2807025530424,14,B-2024-08-01,8
0.55,4473.623854340468,14,B-2024-08-01,8
0.6,5841.945620057782,14,B-2024-08-01,8
0.65,6341.448839573787,14,B-2024-08-01,8
0.7,6704.923101852263,14,B-2024-08-01,8
0.75,11166.7,14,B-2024-08-01,8
0.8,15438.084189068673,14,B-2024-08-01,8
0.85,16135.174429076873,14,B-2024-08-01,8
0.9,16739.78760215002,14,B-2024-08-01,8
0.95,20619.54999999998,14,B-2024-08-01,8
0.975,28587.725000000002,14,B-2024-08-01,8
0.99,34140.826000000015,14,B-2024-08-01,8
0.01,263.518,15,B-2024-08-01,8
0.025,357.3463826421099,15,B-2024-08-01,8
0.05,512.4508224099499,15,B-2024-08-01,8
0.1,677.2197563720588,15,B-2024-08-01,8
0.15,1104.6399691318456,15,B-2024-08-01,8
0.2,1538.8302135592958,15,B-2024-08-01,8
0.25,1915.106082173385,15,B-2024-08-01,8
0.3,2223.065399793497,15,B-2024-08-01,8
0.35,2628.256605258642,15,B-2024-08-01,8
0.4,3094.9431881771097,15,B-2024-08-01,8
0.45,3650.463431840503,15,B-2024-08-01,8
0.5,5198.541684740248,15,B-2024-08-01,8
0.55,6409.159680208517,15,B-2024-08-01,8
0.6,6881.808191710608,15,B-2024-08-01,8
0.65,7381.334341623208,15,B-2024-08-01,8
0.7,8153.624606145051,15,B-2024-08-01,8
0.75,11673.888571668991,15,B-2024-08-01,8
0.8,18975.03733621191,15,B-2024-08-01,8
0.85,19933.919125383538,15,B-2024-08-01,8
0.9,20758.09100316248,15,B-2024-08-01,8
0.95,23504.689999999995,15,B-2024-08-01,8
0.975,28575.735,15,B-2024-08-01,8
0.99,36200.48399999999,15,B-2024-08-01,8
0.01,453.198,16,B-2024-08-01,8
0.025,628.3334894175979,16,B-2024-08-01,8
0.05,772.5034148786218,16,B-2024-08-01,8
0.1,1172.8671665666868,16,B-2024-08-01,8
0.15,1628.3636727449557,16,B-2024-08-01,8
0.2,2055.798301322083,16,B-2024-08-01,8
0.25,2455.989624223634,16,B-2024-08-01,8
0.3,3014.7923659894072,16,B-2024-08-01,8
0.35,3746.8681345326904,16,B-2024-08-01,8
0.4,4976.523510880112,16,B-2024-08-01,8
0.45,6170.199929244711,16,B-2024-08-01,8
0.5,7316.129467756923,16,B-2024-08-01,8
0.55,7838.68584645668,16,B-2024-08-01,8
0.6,8244.107371638773,16,B-2024-08-01,8
0.65,8932.027921745203,16,B-2024-08-01,8
0.7,10499.498934132062,16,B-2024-08-01,8
0.75,14960.773772826595,16,B-2024-08-01,8
0.8,20573.8138603736,16,B-2024-08-01,8
0.85,23368.438454778334,16,B-2024-08-01,8
0.9,24070.62768751391,16,B-2024-08-01,8
0.95,25851.311267001438,16,B-2024-08-01,8
0.975,29202.265000000003,16,B-2024-08-01,8
0.99,41462.42599999996,16,B-2024-08-01,8
0.01,587.4799999999999,17,B-2024-08-01,8
0.025,830.4508315777725,17,B-2024-08-01,8
0.05,1044.3098082895367,17,B-2024-08-01,8
0.1,1477.4471356151334,17,B-2024-08-01,8
0.15,2008.3585045135326,17,B-2024-08-01,8
0.2,2556.4871361901555,17,B-2024-08-01,8
0.25,3124.3457838389418,17,B-2024-08-01,8
0.3,3889.4670991606736,17,B-2024-08-01,8
0.35,5106.678799159314,17,B-2024-08-01,8
0.4,6792.975273960316,17,B-2024-08-01,8
0.45,8094.623254709099,17,B-2024-08-01,8
0.5,8669.239692294572,17,B-2024-08-01,8
0.55,9113.293679896577,17,B-2024-08-01,8
0.6,9987.254465932547,17,B-2024-08-01,8
0.65,11886.130325996575,17,B-2024-08-01,8
0.7,14856.829638356567,17,B-2024-08-01,8
0.75,18364.796123751166,17,B-2024-08-01,8
0.8,23970.860187212762,17,B-2024-08-01,8
0.85,26352.16335906132,17,B-2024-08-01,8
0.9,27210.869765683066,17,B-2024-08-01,8
0.95,28387.093264174706,17,B-2024-08-01,8
0.975,32476.88593711712,17,B-2024-08-01,8
0.99,42821.11599999998,17,B-2024-08-01,8
0.01,1029.539293231899,18,B-2024-08-01,8
0.025,1330.4209208054185,18,B-2024-08-01,8
0.05,1624.8171336812525,18,B-2024-08-01,8
0.1,2234.9979933084933,18,B-2024-08-01,8
0.15,2657.055795662735,18,B-2024-08-01,8
0.2,3211.6933264347463,18,B-2024-08-01,8
0.25,3866.4636905984066,18,B-2024-08-01,8
0.3,4943.054587861749,18,B-2024-08-01,8
0.35,6265.980987826168,18,B-2024-08-01,8
0.4,7692.198906018413,18,B-2024-08-01,8
0.45,8874.669332899604,18,B-2024-08-01,8
0.5,9538.902852670692,18,B-2024-08-01,8
0.55,10073.86969057391,18,B-2024-08-01,8
0.6,12423.944288909935,18,B-2024-08-01,8
0.65,16160.499241988342,18,B-2024-08-01,8
0.7,18553.022058920764,18,B-2024-08-01,8
0.75,23329.32083056421,18,B-2024-08-01,8
0.8,27837.049021805164,18,B-2024-08-01,8
0.85,28773.599744914627,18,B-2024-08-01,8
0.9,29587.49452340347,18,B-2024-08-01,8
0.95,30549.442971422915,18,B-2024-08-01,8
0.975,32833.086277928865,18,B-2024-08-01,8
0.99,54319.3679999999,18,B-2024-08-01,8
0.01,1932.4070000000002,19,B-2024-08-01,8
0.025,2219.7282242562746,19,B-2024-08-01,8
0.05,2686.2210859123907,19,B-2024-08-01,8
0.1,3676.6136699890194,19,B-2024-08-01,8
0.15,4286.242596893016,19,B-2024-08-01,8
0.2,4906.15558413134,19,B-2024-08-01,8
0.25,5711.337130633447,19,B-2024-08-01,8
0.3,6637.324109520126,19,B-2024-08-01,8
0.35,7810.395299097107,19,B-2024-08-01,8
0.4,8996.897696853799,19,B-2024-08-01,8
0.45,9567.130000785068,19,B-2024-08-01,8
0.5,10027.1162843395,19,B-2024-08-01,8
0.55,10684.99833635317,19,B-2024-08-01,8
0.6,13834.049257300465,19,B-2024-08-01,8
0.65,17177.42998882559,19,B-2024-08-01,8
0.7,23741.921437154535,19,B-2024-08-01,8
0.75,27683.420780074346,19,B-2024-08-01,8
0.8,29570.00110897524,19,B-2024-08-01,8
0.85,30103.047595394743,19,B-2024-08-01,8
0.9,30689.361402251565,19,B-2024-08-01,8
0.95,35398.06685917221,19,B-2024-08-01,8
0.975,42435.70854912092,19,B-2024-08-01,8
0.99,58517.7186330034,19,B-2024-08-01,8
0.01,2206.6018924245996,20,B-2024-08-01,8
0.025,2530.191410629141,20,B-2024-08-01,8
0.05,2933.383615614403,20,B-2024-08-01,8
0.1,4434.029979069793,20,B-2024-08-01,8
0.15,6131.915454196416,20,B-2024-08-01,8
0.2,7599.499864101776,20,B-2024-08-01,8
0.25,8486.135972371032,20,B-2024-08-01,8
0.3,9006.426045157157,20,B-2024-08-01,8
0.35,9373.516411751725,20,B-2024-08-01,8
0.4,9958.728160865501,20,B-2024-08-01,8
0.45,10979.975972364964,20,B-2024-08-01,8
0.5,12000.148810947923,20,B-2024-08-01,8
0.55,13240.474181121286,20,B-2024-08-01,8
0.6,15118.02484282568,20,B-2024-08-01,8
0.65,18722.57637314973,20,B-2024-08-01,8
0.7,23808.405514461436,20,B-2024-08-01,8
0.75,28736.57913920758,20,B-2024-08-01,8
0.8,29067.80486967442,20,B-2024-08-01,8
0.85,29569.40583932151,20,B-2024-08-01,8
0.9,33373.965516227596,20,B-2024-08-01,8
0.95,41926.55150024521,20,B-2024-08-01,8
0.975,49629.539449361415,20,B-2024-08-01,8
0.99,56259.29438653424,20,B-2024-08-01,8
0.01,2101.1272034993463,21,B-2024-08-01,8
0.025,2344.36271861772,21,B-2024-08-01,8
0.05,3061.1916127743193,21,B-2024-08-01,8
0.1,4184.956338771009,21,B-2024-08-01,8
0.15,6408.984045771875,21,B-2024-08-01,8
0.2,7302.664320998433,21,B-2024-08-01,8
0.25,7699.476366754417,21,B-2024-08-01,8
0.3,8003.207941150894,21,B-2024-08-01,8
0.35,8970.256819510347,21,B-2024-08-01,8
0.4,10580.846947410791,21,B-2024-08-01,8
0.45,11760.50936189435,21,B-2024-08-01,8
0.5,13225.08229419159,21,B-2024-08-01,8
0.55,14423.59855196771,21,B-2024-08-01,8
0.6,16176.62321774223,21,B-2024-08-01,8
0.65,18385.983587087347,21,B-2024-08-01,8
0.7,22577.950540109105,21,B-2024-08-01,8
0.75,26183.514462014977,21,B-2024-08-01,8
0.8,26509.852533832505,21,B-2024-08-01,8
0.85,26965.016776297784,21,B-2024-08-01,8
0.9,32894.887717066595,21,B-2024-08-01,8
0.95,45558.941915438016,21,B-2024-08-01,8
0.975,53611.2792406772,21,B-2024-08-01,8
0.99,58765.797869124,21,B-2024-08-01,8
0.01,1810.6714136206895,22,B-2024-08-01,8
0.025,2119.7062795492416,22,B-2024-08-01,8
0.05,2761.043658798785,22,B-2024-08-01,8
0.1,4374.820544535007,22,B-2024-08-01,8
0.15,6008.00126374892,22,B-2024-08-01,8
0.2,6439.404319375601,22,B-2024-08-01,8
0.25,6708.1862961713105,22,B-2024-08-01,8
0.3,7244.508210459556,22,B-2024-08-01,8
0.35,8953.766188474858,22,B-2024-08-01,8
0.4,10384.29031366478,22,B-2024-08-01,8
0.45,11385.656535837623,22,B-2024-08-01,8
0.5,12318.581953162258,22,B-2024-08-01,8
0.55,13814.523602104817,22,B-2024-08-01,8
0.6,15339.555652966908,22,B-2024-08-01,8
0.65,17363.13214682182,22,B-2024-08-01,8
0.7,19964.12937466439,22,B-2024-08-01,8
0.75,22408.077019014938,22,B-2024-08-01,8
0.8,22738.27686331885,22,B-2024-08-01,8
0.85,23065.13090077676,22,B-2024-08-01,8
0.9,30589.186713312087,22,B-2024-08-01,8
0.95,45713.65202277736,22,B-2024-08-01,8
0.975,50401.392364181644,22,B-2024-08-01,8
0.99,53961.194814428476,22,B-2024-08-01,8
0.01,1741.9247210881808,23,B-2024-08-01,8
0.025,1981.4951422395002,23,B-2024-08-01,8
0.05,2525.797124426383,23,B-2024-08-01,8
0.1,4542.893986762579,23,B-2024-08-01,8
0.15,5787.493463855432,23,B-2024-08-01,8
0.2,6123.623039165171,23,B-2024-08-01,8
0.25,6352.717226987798,23,B-2024-08-01,8
0.3,6766.734498751119,23,B-2024-08-01,8
0.35,7926.493271187468,23,B-2024-08-01,8
0.4,9022.969100339422,23,B-2024-08-01,8
0.45,10079.515335321536,23,B-2024-08-01,8
0.5,11539.364651726839,23,B-2024-08-01,8
0.55,13647.7825701716,23,B-2024-08-01,8
0.6,15298.107980433879,23,B-2024-08-01,8
0.65,16698.929429002364,23,B-2024-08-01,8
0.7,18120.738393270058,23,B-2024-08-01,8
0.75,18477.726547784492,23,B-2024-08-01,8
0.8,18696.435659991505,23,B-2024-08-01,8
0.85,19585.09332236423,23,B-2024-08-01,8
0.9,30598.575622890246,23,B-2024-08-01,8
0.95,40806.61391845383,23,B-2024-08-01,8
0.975,43988.59324093978,23,B-2024-08-01,8
0.99,46471.83364124319,23,B-2024-08-01,8
0.01,1736.9512759156119,24,B-2024-08-01,8
0.025,1962.599398889252,24,B-2024-08-01,8
0.05,2531.2662638031306,24,B-2024-08-01,8
0.1,4363.937862346591,24,B-2024-08-01,8
0.15,5667.172612143265,24,B-2024-08-01,8
0.2,6046.986571009325,24,B-2024-08-01,8
0.25,6351.801174203834,24,B-2024-08-01,8
0.3,6599.1135484955075,24,B-2024-08-01,8
0.35,7544.6270885473505,24,B-2024-08-01,8
0.4,8721.376973783872,24,B-2024-08-01,8
0.45,9794.49723528511,24,B-2024-08-01,8
0.5,11754.744263978397,24,B-2024-08-01,8
0.55,13702.812579625477,24,B-2024-08-01,8
0.6,14257.137096419021,24,B-2024-08-01,8
0.65,14474.625507267045,24,B-2024-08-01,8
0.7,14693.289628069851,24,B-2024-08-01,8
0.75,15648.55225184004,24,B-2024-08-01,8
0.8,17011.818961897163,24,B-2024-08-01,8
0.85,19389.222926415503,24,B-2024-08-01,8
0.9,30781.054160791544,24,B-2024-08-01,8
0.95,33761.724769094675,24,B-2024-08-01,8
0.975,35260.32335545866,24,B-2024-08-01,8
0.99,42884.17742696053,24,B-2024-08-01,8
0.01,1482.5873731887825,25,B-2024-08-01,8
0.025,1968.7234085719688,25,B-2024-08-01,8
0.05,2459.718759499501,25,B-2024-08-01,8
0.1,4573.131229877419,25,B-2024-08-01,8
0.15,5917.918052259139,25,B-2024-08-01,8
0.2,6205.894198615633,25,B-2024-08-01,8
0.25,6422.472931550317,25,B-2024-08-01,8
0.3,7311.526688666829,25,B-2024-08-01,8
0.35,8732.669674510673,25,B-2024-08-01,8
0.4,9880.124811027063,25,B-2024-08-01,8
0.45,10656.220869424604,25,B-2024-08-01,8
0.5,10872.567925793111,25,B-2024-08-01,8
0.55,11094.135972413904,25,B-2024-08-01,8
0.6,11367.726050396948,25,B-2024-08-01,8
0.65,12438.596654056902,25,B-2024-08-01,8
0.7,14350.543901368716,25,B-2024-08-01,8
0.75,15923.77722932158,25,B-2024-08-01,8
0.8,16985.889700506577,25,B-2024-08-01,8
0.85,19206.88502408778,25,B-2024-08-01,8
0.9,24799.675220863173,25,B-2024-08-01,8
0.95,26803.316023238083,25,B-2024-08-01,8
0.975,31933.310921876207,25,B-2024-08-01,8
0.99,41799.557981426195,25,B-2024-08-01,8
0.01,1407.9019999999998,26,B-2024-08-01,8
0.025,1987.677837380553,26,B-2024-08-01,8
0.05,2350.5284519230772,26,B-2024-08-01,8
0.1,4691.390716465552,26,B-2024-08-01,8
0.15,5942.746263522788,26,B-2024-08-01,8
0.2,6215.94549418066,26,B-2024-08-01,8
0.25,6414.995398377974,26,B-2024-08-01,8
0.3,7811.606036827434,26,B-2024-08-01,8
0.35,8091.915213522492,26,B-2024-08-01,8
0.4,8263.55085641641,26,B-2024-08-01,8
0.45,8762.497373081607,26,B-2024-08-01,8
0.5,10751.220928369432,26,B-2024-08-01,8
0.55,12059.812900569044,26,B-2024-08-01,8
0.6,13169.662710795421,26,B-2024-08-01,8
0.65,14020.665768438172,26,B-2024-08-01,8
0.7,14913.8277279867,26,B-2024-08-01,8
0.75,15967.452269608111,26,B-2024-08-01,8
0.8,16882.65123562937,26,B-2024-08-01,8
0.85,18548.010104970697,26,B-2024-08-01,8
0.9,19740.456810386106,26,B-2024-08-01,8
0.95,21948.64831500147,26,B-2024-08-01,8
0.975,29895.478022661555,26,B-2024-08-01,8
0.99,40062.74312784447,26,B-2024-08-01,8
0.01,1324.174,27,B-2024-08-01,8
0.025,1820.8006371919892,27,B-2024-08-01,8
0.05,2348.37663001328,27,B-2024-08-01,8
0.1,4487.692386320318,27,B-2024-08-01,8
0.15,5764.287499178846,27,B-2024-08-01,8
0.2,5926.56316424412,27,B-2024-08-01,8
0.25,6021.700636598695,27,B-2024-08-01,8
0.3,6126.29020919814,27,B-2024-08-01,8
0.35,6205.8389099316455,27,B-2024-08-01,8
0.4,6330.724927022584,27,B-2024-08-01,8
0.45,8434.980290568019,27,B-2024-08-01,8
0.5,10618.028921668258,27,B-2024-08-01,8
0.55,12054.426865476637,27,B-2024-08-01,8
0.6,13403.271284223849,27,B-2024-08-01,8
0.65,14152.700768223942,27,B-2024-08-01,8
0.7,14723.60720482585,27,B-2024-08-01,8
0.75,15314.91345036243,27,B-2024-08-01,8
0.8,16020.26452209625,27,B-2024-08-01,8
0.85,17181.28960457684,27,B-2024-08-01,8
0.9,18613.051386875522,27,B-2024-08-01,8
0.95,22541.79902805129,27,B-2024-08-01,8
0.975,27222.474632584293,27,B-2024-08-01,8
0.99,35965.09316850719,27,B-2024-08-01,8
0.01,1232.0140000000001,28,B-2024-08-01,8
0.025,1786.1073749065054,28,B-2024-08-01,8
0.05,2152.783584448138,28,B-2024-08-01,8
0.1,3904.5684031018636,28,B-2024-08-01,8
0.15,4352.740743674218,28,B-2024-08-01,8
0.2,4462.392570274605,28,B-2024-08-01,8
0.25,4618.894367133735,28,B-2024-08-01,8
0.3,5847.930980761068,28,B-2024-08-01,8
0.35,6057.528527171864,28,B-2024-08-01,8
0.4,6216.6903305649785,28,B-2024-08-01,8
0.45,7015.649549759853,28,B-2024-08-01,8
0.5,9210.602815099339,28,B-2024-08-01,8
0.55,10722.962472235082,28,B-2024-08-01,8
0.6,11260.043140145348,28,B-2024-08-01,8
0.65,11900.502747890088,28,B-2024-08-01,8
0.7,12991.731430634729,28,B-2024-08-01,8
0.75,14077.220193141517,28,B-2024-08-01,8
0.8,15083.799528008234,28,B-2024-08-01,8
0.85,16221.18676860587,28,B-2024-08-01,8
0.9,17672.277772745285,28,B-2024-08-01,8
0.95,20791.267608808597,28,B-2024-08-01,8
0.975,25576.288761382624,28,B-2024-08-01,8
0.99,30644.128208672726,28,B-2024-08-01,8
0.01,1195.83,29,B-2024-08-01,8
0.025,1594.0029992233347,29,B-2024-08-01,8
0.05,1881.5817665592424,29,B-2024-08-01,8
0.1,3064.5348962813036,29,B-2024-08-01,8
0.15,3236.1566079888667,29,B-2024-08-01,8
0.2,3338.090675737154,29,B-2024-08-01,8
0.25,3548.674427371974,29,B-2024-08-01,8
0.3,5523.656565431352,29,B-2024-08-01,8
0.35,5935.486285628836,29,B-2024-08-01,8
0.4,6069.8305761301435,29,B-2024-08-01,8
0.45,6180.049482807373,29,B-2024-08-01,8
0.5,7662.654332224701,29,B-2024-08-01,8
0.55,8225.797504522005,29,B-2024-08-01,8
0.6,8601.338315745616,29,B-2024-08-01,8
0.65,9439.82869508295,29,B-2024-08-01,8
0.7,10943.01879565457,29,B-2024-08-01,8
0.75,12166.519673184266,29,B-2024-08-01,8
0.8,13298.749158321933,29,B-2024-08-01,8
0.85,14713.919776483535,29,B-2024-08-01,8
0.9,16156.786754837927,29,B-2024-08-01,8
0.95,18249.93892168017,29,B-2024-08-01,8
0.975,20812.29366328726,29,B-2024-08-01,8
0.99,25052.8983884998,29,B-2024-08-01,8
0.01,1111.37,30,B-2024-08-01,8
0.025,1386.853901982969,30,B-2024-08-01,8
0.05,1726.620304649794,30,B-2024-08-01,8
0.1,2349.510588027429,30,B-2024-08-01,8
0.15,2448.14601911615,30,B-2024-08-01,8
0.2,2508.790285118109,30,B-2024-08-01,8
0.25,2930.059839748866,30,B-2024-08-01,8
0.3,4273.2212936454625,30,B-2024-08-01,8
0.35,5488.691626523685,30,B-2024-08-01,8
0.4,5779.322565823533,30,B-2024-08-01,8
0.45,5883.017540963409,30,B-2024-08-01,8
0.5,5958.931072551349,30,B-2024-08-01,8
0.55,6045.568952824331,30,B-2024-08-01,8
0.6,6344.47746681357,30,B-2024-08-01,8
0.65,7291.965903628325,30,B-2024-08-01,8
0.7,8457.703748607528,30,B-2024-08-01,8
0.75,9780.78442275775,30,B-2024-08-01,8
0.8,11281.390933211878,30,B-2024-08-01,8
0.85,12620.150813256492,30,B-2024-08-01,8
0.9,14209.750070459157,30,B-2024-08-01,8
0.95,15947.595544673133,30,B-2024-08-01,8
0.975,17371.84248860976,30,B-2024-08-01,8
0.99,20533.91567537592,30,B-2024-08-01,8
0.01,978.774,31,B-2024-08-01,8
0.025,1277.6960344370862,31,B-2024-08-01,8
0.05,1535.9161382262762,31,B-2024-08-01,8
0.1,1817.9345046346984,31,B-2024-08-01,8
0.15,1893.4626666142233,31,B-2024-08-01,8
0.2,1948.5960980034354,31,B-2024-08-01,8
0.25,2258.160245502079,31,B-2024-08-01,8
0.3,3074.6360351869616,31,B-2024-08-01,8
0.35,3735.4671522849517,31,B-2024-08-01,8
0.4,4011.7524660841314,31,B-2024-08-01,8
0.45,4414.056306102457,31,B-2024-08-01,8
0.5,5193.155377429536,31,B-2024-08-01,8
0.55,5590.044824057226,31,B-2024-08-01,8
0.6,5682.398585813393,31,B-2024-08-01,8
0.65,5769.326768669543,31,B-2024-08-01,8
0.7,6391.513115058594,31,B-2024-08-01,8
0.75,7759.916290398528,31,B-2024-08-01,8
0.8,9340.624910406663,31,B-2024-08-01,8
0.85,10775.5089999346,31,B-2024-08-01,8
0.9,12186.922734439395,31,B-2024-08-01,8
0.95,14552.381545008267,31,B-2024-08-01,8
0.975,15940.148862002425,31,B-2024-08-01,8
0.99,17678.41438769772,31,B-2024-08-01,8
0.01,709.8356925690366,32,B-2024-08-01,8
0.025,919.5813156173668,32,B-2024-08-01,8
0.05,1177.8141580973122,32,B-2024-08-01,8
0.1,1395.5934040569477,32,B-2024-08-01,8
0.15,1444.3534864407038,32,B-2024-08-01,8
0.2,1493.487113811137,32,B-2024-08-01,8
0.25,1585.3791782712892,32,B-2024-08-01,8
0.3,2053.4613042104384,32,B-2024-08-01,8
0.35,2393.479865243852,32,B-2024-08-01,8
0.4,2605.403658976874,32,B-2024-08-01,8
0.45,3056.0112682418035,32,B-2024-08-01,8
0.5,3740.9342646343152,32,B-2024-08-01,8
0.55,4548.06880027143,32,B-2024-08-01,8
0.6,4956.831946517725,32,B-2024-08-01,8
0.65,5051.077193589313,32,B-2024-08-01,8
0.7,5152.400630123074,32,B-2024-08-01,8
0.75,5949.087657435453,32,B-2024-08-01,8
0.8,7040.3147759934,32,B-2024-08-01,8
0.85,8210.853921228669,32,B-2024-08-01,8
0.9,9727.922470815174,32,B-2024-08-01,8
0.95,12246.692670700733,32,B-2024-08-01,8
0.975,13520.865370792553,32,B-2024-08-01,8
0.99,15075.607946202863,32,B-2024-08-01,8
0.01,352.4846206833946,33,B-2024-08-01,8
0.025,471.4017685533396,33,B-2024-08-01,8
0.05,665.1061250958262,33,B-2024-08-01,8
0.1,1036.9051926390189,33,B-2024-08-01,8
0.15,1111.7698829055885,33,B-2024-08-01,8
0.2,1141.7903177015696,33,B-2024-08-01,8
0.25,1186.4330805183263,33,B-2024-08-01,8
0.3,1363.3936282202305,33,B-2024-08-01,8
0.35,1497.804817117036,33,B-2024-08-01,8
0.4,1666.592787795359,33,B-2024-08-01,8
0.45,2181.2549182681405,33,B-2024-08-01,8
0.5,2691.861934829275,33,B-2024-08-01,8
0.55,3162.928514381333,33,B-2024-08-01,8
0.6,3841.470246927796,33,B-2024-08-01,8
0.65,4469.681046583322,33,B-2024-08-01,8
0.7,4608.366905873662,33,B-2024-08-01,8
0.75,4681.223649070961,33,B-2024-08-01,8
0.8,4811.755957537709,33,B-2024-08-01,8
0.85,5339.087462397854,33,B-2024-08-01,8
0.9,6491.7563623229435,33,B-2024-08-01,8
0.95,9318.72432234698,33,B-2024-08-01,8
0.975,11138.363287532546,33,B-2024-08-01,8
0.99,12749.056719110406,33,B-2024-08-01,8
0.01,165.08833460094803,34,B-2024-08-01,8
0.025,236.12849085267487,34,B-2024-08-01,8
0.05,357.1701615154277,34,B-2024-08-01,8
0.1,709.3188752672571,34,B-2024-08-01,8
0.15,821.5358305757534,34,B-2024-08-01,8
0.2,861.5642054730388,34,B-2024-08-01,8
0.25,884.0834382210431,34,B-2024-08-01,8
0.3,910.7562816358868,34,B-2024-08-01,8
0.35,991.4829806514497,34,B-2024-08-01,8
0.4,1182.5674678050525,34,B-2024-08-01,8
0.45,1442.4339624927861,34,B-2024-08-01,8
0.5,1700.096436586336,34,B-2024-08-01,8
0.55,1980.6993514420155,34,B-2024-08-01,8
0.6,2405.7502876818385,34,B-2024-08-01,8
0.65,2830.588120103983,34,B-2024-08-01,8
0.7,3350.829933439089,34,B-2024-08-01,8
0.75,4263.615406421001,34,B-2024-08-01,8
0.8,4407.056727778835,34,B-2024-08-01,8
0.85,4489.707451475032,34,B-2024-08-01,8
0.9,4678.126200303057,34,B-2024-08-01,8
0.95,6851.745346771438,34,B-2024-08-01,8
0.975,8975.762800227596,34,B-2024-08-01,8
0.99,10745.221541042392,34,B-2024-08-01,8
0.01,91.87138920889707,35,B-2024-08-01,8
0.025,131.34725311457942,35,B-2024-08-01,8
0.05,190.79048980071423,35,B-2024-08-01,8
0.1,428.80204740224457,35,B-2024-08-01,8
0.15,549.0636510364196,35,B-2024-08-01,8
0.2,636.9992503739304,35,B-2024-08-01,8
0.25,678.2538888384089,35,B-2024-08-01,8
0.3,706.3111707710232,35,B-2024-08-01,8
0.35,748.7720284515531,35,B-2024-08-01,8
0.4,895.4379956695171,35,B-2024-08-01,8
0.45,1069.3449655874622,35,B-2024-08-01,8
0.5,1267.2402237810234,35,B-2024-08-01,8
0.55,1441.8527095903642,35,B-2024-08-01,8
0.6,1614.9471012018216,35,B-2024-08-01,8
0.65,1910.0263901775982,35,B-2024-08-01,8
0.7,2366.018893733678,35,B-2024-08-01,8
0.75,3261.5723116724985,35,B-2024-08-01,8
0.8,4180.493771910892,35,B-2024-08-01,8
0.85,4304.141662985265,35,B-2024-08-01,8
0.9,4446.379246908893,35,B-2024-08-01,8
0.95,4819.990291712523,35,B-2024-08-01,8
0.975,7182.0278602831595,35,B-2024-08-01,8
0.99,8722.195969203285,35,B-2024-08-01,8
0.01,49.57906621557656,36,B-2024-08-01,8
0.025,76.1593694442236,36,B-2024-08-01,8
0.05,119.73031918852699,36,B-2024-08-01,8
0.1,273.00579703077125,36,B-2024-08-01,8
0.15,382.4214895333998,36,B-2024-08-01,8
0.2,458.5561586861141,36,B-2024-08-01,8
0.25,523.1243737679013,36,B-2024-08-01,8
0.3,545.7007524722841,36,B-2024-08-01,8
0.35,569.4903185120643,36,B-2024-08-01,8
0.4,641.3457052938812,36,B-2024-08-01,8
0.45,815.6184179477644,36,B-2024-08-01,8
0.5,958.8810834373228,36,B-2024-08-01,8
0.55,1093.3850920088464,36,B-2024-08-01,8
0.6,1207.048166311516,36,B-2024-08-01,8
0.65,1371.0613474420202,36,B-2024-08-01,8
0.7,1680.8641000842924,36,B-2024-08-01,8
0.75,2425.178948510343,36,B-2024-08-01,8
0.8,3282.6389620058562,36,B-2024-08-01,8
0.85,4121.181207478105,36,B-2024-08-01,8
0.9,4259.783825528304,36,B-2024-08-01,8
0.95,4479.0133737442,36,B-2024-08-01,8
0.975,5599.279398455995,36,B-2024-08-01,8
0.99,6976.745999999997,36,B-2024-08-01,8
0.01,27.577636746718753,37,B-2024-08-01,8
0.025,43.0830621912604,37,B-2024-08-01,8
0.05,72.79847085306557,37,B-2024-08-01,8
