k_perc,week,wis_adaptive_ensemble2,wis_original_ensemble2,wis_original_ensembleA,wis_original_ensembleB,wis_original_ensembleC,wis_original_ensembleD,wis_original_ensembleE,wis_original_ensembleF,wis_rel_original2,wis_rel_originalA,wis_rel_originalB,wis_rel_originalC,wis_rel_originalD,wis_rel_originalE,wis_rel_originalF
25,2025-04-05,1440.2353206710818,1861.5729142530804,2131.5950736180266,1665.2032893544324,2110.9037123645508,1643.00829634591,2097.3631410973903,1629.6620305261981,0.7736658121978252,0.6756608412621835,0.8649005979500759,0.6822837594320147,0.8765843263690146,0.6866885817005044,0.8837631936519054
25,2025-04-12,1206.5411299820175,1562.2427710501188,1819.3847090373545,1356.5972804874366,1813.0684379732988,1353.5395538129153,1805.3317210559917,1343.5839087799154,0.7723134664729456,0.6631588822247519,0.889387843641038,0.6654691597470666,0.8913970238868869,0.6683210159716665,0.8980020690167807
25,2025-04-19,1106.305552186471,1393.9173368749236,1630.1637640152587,1195.3536822306253,1632.2539290072473,1203.0085324991705,1625.96203749148,1194.5118190023243,0.7936665417095246,0.6786468799070396,0.9255047845939761,0.6777778460360863,0.9196157153500769,0.6804006038746572,0.9261570581281275
50,2024-11-30,8892.103708930876,9525.863198410632,9795.3911551506,11212.197616781634,9364.992825594536,10325.903897053853,8956.259889290477,9387.42408662582,0.9334695999428695,0.9077844435293674,0.7930741156061856,0.9495045938133285,0.861145309658357,0.992836721895898,0.9472357514559693
50,2024-12-07,9305.556936134039,9742.669193534617,9936.110195335128,11610.93247671797,9442.004824265825,10665.209665551125,8970.127321765305,9659.926540675315,0.9551342400406397,0.9365392244243501,0.801447855699219,0.9855488436331745,0.8725151429691255,1.0373940750600987,0.9633154969606526
50,2024-12-14,9680.84639177016,9960.507297161148,10067.623546018724,12041.346996280465,9494.82388210985,11026.297125316381,8940.059146389776,9939.5981412918,0.9719230259014322,0.9615820801720862,0.8039670640469495,1.01959199159142,0.8779780085503893,1.08286155977833,0.9739675844190605
50,2024-12-21,10254.171937227979,10211.012612792125,10235.295479404413,12519.85347792244,9572.634823107473,11431.409493209958,8916.4805164764,10251.922685847918,1.0042267428385883,1.0018442513810715,0.8190329028458861,1.0711963975138106,0.8970172876160866,1.1500245997599292,1.0002193980045486
50,2024-12-28,10894.136850574043,10554.065012697252,10538.566417687378,13016.852984712239,9796.579072921551,11889.660352566236,9035.449583725724,10655.775430058397,1.0322218820395421,1.0337399242737508,0.8369255505434963,1.112034800054462,0.9162698115445055,1.2057105459584556,1.0223692233456105
50,2025-01-04,11263.012558143002,10900.412702406846,10886.278908837667,13354.000479771126,10144.546251512471,12222.53730999446,9374.774765504018,10983.541655756553,1.0332647823193055,1.034606283052283,0.843418612662506,1.1102529653767192,0.9214954532340148,1.2014168702577321,1.0254445160901244
50,2025-01-11,11216.877124723922,10867.276394192555,10870.024739440374,13193.237892404875,10166.682470245563,12111.371757807552,9450.420185266914,10925.471556557817,1.0321700413102766,1.031909070457314,0.8501989592093453,1.1032976742956144,0.926144234445863,1.1869183491132904,1.0266721272997315
50,2025-01-18,11566.334707770005,11078.650022411312,11067.063594797743,13352.672348196766,10392.159148865587,12303.925181227092,9700.579595113388,11166.208335969428,1.0440202266857552,1.0451132415293027,0.8662187168347616,1.1129866798693697,0.9400524253363897,1.1923343955237975,1.035833683177096
50,2025-02-01,11564.893779242904,10855.354372649348,10896.275337892454,12783.388365912646,10340.011990655059,11862.414806500763,9792.581652169682,10904.763633865025,1.0653630809493682,1.0613621095848496,0.9046814074804377,1.1184603837688825,0.9749190167338598,1.1809851773541804,1.060535942597401
50,2025-02-08,10275.171663846528,9802.761959055539,9938.207602617511,11317.58856640009,9471.835217403992,10511.74259961238,9022.140134914132,9723.130944784363,1.0481914899866143,1.0339059189244817,0.9078940804008097,1.0848131780171226,0.9774946034376283,1.1388840685463728,1.0567760243276665
50,2025-02-15,8440.138002451595,8287.017379645888,8506.184440124676,9324.757096561785,8143.849818039998,8642.00542025876,7812.779943438064,8027.612741033644,1.0184771692625858,0.9922354801805693,0.9051322104211844,1.0363818330435401,0.976641137329775,1.0802989542205712,1.0513882862472055
50,2025-02-22,6898.2043866916765,6958.820070080151,7277.323117837765,7567.099614244405,7016.551158597095,7004.7267543428725,6774.438322638983,6581.726593332284,0.9912893733739294,0.9479040953648445,0.9116048074359175,0.9831331990275004,0.9847927875865888,1.0182695683624559,1.0480843117488357
50,2025-03-01,5624.905261398123,5834.600642994391,6203.01815071056,6107.069992013706,6022.718861096772,5673.288405413351,5865.6050058761775,5393.429126399399,0.9640600283674857,0.9068013545557313,0.9210481079722165,0.9339478383644484,0.9914717637183645,0.9589642084257428,1.042918174981796
50,2025-03-08,4457.209198648541,4749.871828774115,5157.402931939308,4796.002517372504,5038.653066596286,4485.685931593389,4924.598977465673,4315.943582589276,0.9383851521313352,0.8642352085863734,0.9293592283371921,0.8846033135715529,0.9936516436105609,0.9050907940005173,1.0327311081241046
50,2025-03-15,3446.7118898994954,3783.499334387025,4174.283795776,3673.7069236168036,4108.199642467749,3498.013193592242,4022.1967757998195,3407.7583206590807,0.9109851979022237,0.8257013798120908,0.9382109029280351,0.8389835426374495,0.9853341594632286,0.8569227419795025,1.0114308485447057
50,2025-03-22,2601.954308815927,2975.5022530880306,3322.534446056862,2798.5308553068858,3273.1580759318067,2713.2574525920677,3211.0475236069656,2662.2345938373282,0.8744588602195046,0.7831233508817013,0.9297572345439078,0.7949369533810858,0.9589780381254241,0.8103132356923685,0.9773572602651394
50,2025-03-29,1960.6931088059046,2329.8807442587067,2629.3982686929216,2144.144435817883,2595.569922918195,2096.6966443880888,2557.755724322051,2070.5534688093708,0.8415422607519486,0.7456812960406216,0.91444077929293,0.7553998416661803,0.935134376283663,0.7665677727397516,0.9469415488861347
50,2025-04-05,1515.6661082452217,1861.5729142530804,2131.5950736180266,1665.2032893544324,2110.9037123645508,1643.00829634591,2097.3631410973903,1629.6620305261981,0.8141857332799414,0.7110478566046935,0.9101988435494963,0.7180176430441882,0.9224944947728503,0.722653163177164,0.930049347566766
50,2025-04-12,1265.9049207132773,1562.2427710501188,1819.3847090373545,1356.5972804874366,1813.0684379732988,1353.5395538129153,1805.3317210559917,1343.5839087799154,0.8103125481978405,0.6957873804397718,0.9331471755998414,0.6982113273828444,0.9352552107895394,0.7012034995833409,0.9421852349086429
50,2025-04-19,1153.8149588196975,1393.9173368749236,1630.1637640152587,1195.3536822306253,1632.2539290072473,1203.0085324991705,1625.96203749148,1194.5118190023243,0.8277499162227792,0.7077908270870493,0.9652498469462082,0.70688447325194,0.9591078763362745,0.7096198633270633,0.9659301318453111
75,2024-11-30,9059.415696436985,9525.863198410632,9795.3911551506,11212.197616781634,9364.992825594536,10325.903897053853,8956.259889290477,9387.42408662582,0.951033571209434,0.9248651281958632,0.8079964344257976,0.9673702762139434,0.8773484420111427,1.0115177326720786,0.9650587437872178
75,2024-12-07,9362.170103553213,9742.669193534617,9936.110195335128,11610.93247671797,9442.004824265825,10665.209665551125,8970.127321765305,9659.926540675315,0.960945087796483,0.9422369437839596,0.8063237058975294,0.9915447278201514,0.8778233524834715,1.0437053753781897,0.9691761178650448
75,2024-12-14,9692.871810567824,9960.507297161148,10067.623546018724,12041.346996280465,9494.82388210985,11026.297125316381,8940.059146389776,9939.5981412918,0.9731303357742026,0.9627765446594299,0.8049657412548548,1.0208585152201861,0.8790686211704731,1.0842066760242914,0.9751774340152638
75,2024-12-21,10063.503520403967,10211.012612792125,10235.295479404413,12519.85347792244,9572.634823107473,11431.409493209958,8916.4805164764,10251.922685847918,0.9855539212434855,0.9832157303767021,0.8038036178418534,1.0512783268522456,0.8803379431365396,1.1286407794878293,0.9816210898952593
75,2024-12-28,10517.092273194523,10554.065012697252,10538.566417687378,13016.852984712239,9796.579072921551,11889.660352566236,9035.449583725724,10655.775430058397,0.9964968247345218,0.997962327735885,0.8079596723990367,1.0735474286390974,0.8845578394444664,1.1639810698670128,0.9869851652022744
75,2025-01-04,10842.036628534075,10900.412702406846,10886.278908837667,13354.000479771126,10144.546251512471,12222.53730999446,9374.774765504018,10983.541655756553,0.9946445996618201,0.995935959323284,0.8118942817890251,1.0687552069583806,0.8870528560112032,1.1565116922519654,0.9871166303495271
75,2025-01-11,10903.320432097746,10867.276394192555,10870.024739440374,13193.237892404875,10166.682470245563,12111.371757807552,9450.420185266914,10925.471556557817,1.0033167499010565,1.0030630742298647,0.8264324892052923,1.0724560803396852,0.9002547894765892,1.1537392219973335,0.9979725246324241
75,2025-01-18,11249.675340043403,11078.650022411312,11067.063594797743,13352.672348196766,10392.159148865587,12303.925181227092,9700.579595113388,11166.208335969428,1.0154373788580846,1.016500469495043,0.8425036611912846,1.0825156908101645,0.9143159743207616,1.1596910503894389,1.007474963887706
75,2025-02-01,11156.006442248949,10855.354372649348,10896.275337892454,12783.388365912646,10340.011990655059,11862.414806500763,9792.581652169682,10904.763633865025,1.027696200352253,1.023836686968919,0.8726955735770988,1.0789161997424526,0.9404498682793748,1.139230372388795,1.0230397298666505
75,2025-02-08,10031.467753325864,9802.761959055539,9938.207602617511,11317.58856640009,9471.835217403992,10511.74259961238,9022.140134914132,9723.130944784363,1.023330750580866,1.009384001063108,0.886360879304935,1.0590838547205272,0.9543106348224103,1.111872305608046,1.0317116791178151
75,2025-02-15,8328.394780605862,8287.017379645888,8506.184440124676,9324.757096561785,8143.849818039998,8642.00542025876,7812.779943438064,8027.612741033644,1.00499303899876,0.9790987768052432,0.8931487109381862,1.0226606539522702,0.9637108952838973,1.0659963343266645,1.0374684291924985
75,2025-02-22,6883.3802303716275,6958.820070080151,7277.323117837765,7567.099614244405,7016.551158597095,7004.7267543428725,6774.438322638983,6581.726593332284,0.989159104711892,0.9458670611312384,0.9096457799252787,0.9810204578837427,0.9826764800074448,1.0160813195934755,1.0458319914632945
75,2025-03-01,5650.925816297176,5834.600642994391,6203.01815071056,6107.069992013706,6022.718861096772,5673.288405413351,5865.6050058761775,5393.429126399399,0.9685197260385331,0.9109961762162277,0.9253088344634931,0.9382682384195018,0.996058266825491,0.9634003330664211,1.0477426668383198
75,2025-03-08,4493.846885249626,4749.871828774115,5157.402931939308,4796.002517372504,5038.653066596286,4485.685931593389,4924.598977465673,4315.943582589276,0.9460985574445352,0.871339110896234,0.9369984417171627,0.8918746390859,1.001819332378747,0.9125305239701522,1.0412200250665975
75,2025-03-15,3514.3074710057176,3783.499334387025,4174.283795776,3673.7069236168036,4108.199642467749,3498.013193592242,4022.1967757998195,3407.7583206590807,0.9288510874219779,0.8418947160616824,0.9566107324494586,0.8554373635295661,1.0046581520742472,0.8737283795139268,1.0312666393331642
75,2025-03-22,2724.260380987676,2975.5022530880306,3322.534446056862,2798.5308553068858,3273.1580759318067,2713.2574525920677,3211.0475236069656,2662.2345938373282,0.9155632055597971,0.8199344281353622,0.9734609056825763,0.8323033345134515,1.0040552467238584,0.8484023861246119,1.0232983927464274
