k_perc,week,mae_adaptive_ensemble2,mae_original_ensemble2,mae_original_ensembleA,mae_original_ensembleB,mae_original_ensembleC,mae_original_ensembleD,mae_original_ensembleE,mae_original_ensembleF,mae_rel_original2,mae_rel_originalA,mae_rel_originalB,mae_rel_originalC,mae_rel_originalD,mae_rel_originalE,mae_rel_originalF
50,2025-02-01,0.6958414533682759,0.7565339437216154,0.7712779394310713,0.7888524976009939,0.7347695838550147,0.7591066948701098,0.7023006967627373,0.727303682901091,0.9197755885812933,0.9021928643279481,0.8820932373091585,0.9470199483727947,0.9166583012251536,0.9908027381658093,0.9567412756562462
50,2025-02-08,0.7019130374081033,0.755245709450207,0.7724735733360799,0.7895659641481388,0.7410352868399456,0.7561292398075787,0.7167786961114582,0.7247826599899344,0.9293836808673458,0.9086563756178131,0.8889859356658008,0.9472059561445794,0.9282977042214734,0.9792604624216632,0.9684462338238766
50,2025-02-15,0.702743068887169,0.7516755644261546,0.7693724142453672,0.7801339749764705,0.743537548601291,0.7489599421002281,0.7278566238788697,0.7213131763329097,0.9349021068998807,0.913397797835589,0.9007979288536488,0.9451346071346864,0.9382919290937536,0.9654965632408943,0.974255139022762
50,2025-02-22,0.705227086182127,0.7522252329258791,0.772055291849648,0.7733805036230301,0.7511667252966461,0.7427468906485312,0.7434332693023438,0.72087811898868,0.9375211775854068,0.9134411662312195,0.9118759561152279,0.9388422868486662,0.9494850736653456,0.9486084566055668,0.9782889334628303
50,2025-03-01,0.7056884782965256,0.7564162908154487,0.7778834892426676,0.7625105566403465,0.7641220128181679,0.7374059119542683,0.7642478825323736,0.7218852513476256,0.9329366472736377,0.9071904572541709,0.925480273225093,0.9235285287671102,0.956987822929592,0.9233764259289688,0.9775632304152722
50,2025-03-08,0.6994591911325352,0.7585752114871424,0.785238940061543,0.7496485407026299,0.7768663349000531,0.7260940709488071,0.7833299153909918,0.7143515016901305,0.9220696649990531,0.8907596852974652,0.9330494934025306,0.9003597655219844,0.96331759081648,0.8929305231288233,0.9791526853063783
50,2025-03-15,0.6902380230598061,0.7654244192781567,0.787042324578751,0.7481588653286044,0.785213095701312,0.725917572778371,0.7978156407571872,0.7177470864594564,0.9017716258788083,0.8770024196973683,0.9225821614192081,0.8790454805689669,0.9508490343028819,0.8651598035916144,0.9616730406592822
50,2025-03-22,0.6864219636653242,0.7659473950773924,0.7755334440007642,0.7519348618786807,0.7787735422170055,0.7281174933290738,0.7965498621789494,0.720659183590717,0.8961737686906908,0.8850965344889082,0.9128742374709491,0.8814140779760241,0.9427351628744548,0.8617438734941563,0.9524918009719874
50,2025-03-29,0.6866871251270136,0.758162390961543,0.7560356936916095,0.7514555660496022,0.7614469052322955,0.7268537990751833,0.7837047300536606,0.7203488646820198,0.9057256510127327,0.9082734199678097,0.9138093536746611,0.9018187879002871,0.9447389915285906,0.8762064318279613,0.9532702261287448
50,2025-04-05,0.6923469167601216,0.7465301012223297,0.738003334416762,0.7516305114499549,0.7459389690646937,0.7273031951615215,0.7712451813918738,0.7224534711922334,0.9274199601951866,0.9381352149408345,0.9211266788844555,0.9281549100836369,0.9519371307125404,0.8977001522533162,0.9583273447597557
