state,k_perc,week,wis_adaptive_ensemble2,wis_original_ensemble2
38,15,2025-02-22,7.72186851948731,11.3855512602769
38,15,2025-03-01,7.1125245953244045,9.9863035586757
38,15,2025-03-08,6.872869510566364,9.118140578735636
38,15,2025-03-15,7.0558914269322734,8.925353180819682
38,15,2025-03-22,6.365762463879298,7.926964657430021
38,15,2025-03-29,6.186642153621786,7.541820549349637
38,15,2025-04-05,5.283618256437379,6.491865458124229
38,15,2025-04-12,5.499604740728391,6.522425441761171
38,15,2025-04-19,5.899318941509019,6.759745921087618
38,15,2025-04-26,5.241829275492469,6.063364483727104
38,25,2024-11-30,14.674573207432168,17.71141755850295
38,25,2024-12-07,15.41569624807073,18.060762552767343
38,25,2024-12-14,16.418322802734256,18.369465270435157
38,25,2024-12-21,17.03035561357595,18.688492019944917
38,25,2024-12-28,17.574046462976664,19.02494366519387
38,25,2025-01-04,17.070980826200984,19.644950888175273
38,25,2025-01-11,15.369325469415147,19.983238049695693
38,25,2025-01-18,16.18234880836289,20.6795378317037
38,25,2025-02-01,15.03475248411868,19.83259093621989
38,25,2025-02-08,13.246587394846815,17.69478045501392
38,25,2025-02-15,9.53206686759109,13.61708109945238
38,25,2025-02-22,7.9992635821702995,11.3855512602769
38,25,2025-03-01,7.177741532571521,9.9863035586757
38,25,2025-03-08,6.944586818417576,9.118140578735636
38,25,2025-03-15,7.094594419609317,8.925353180819682
38,25,2025-03-22,6.460337028173294,7.926964657430021
38,25,2025-03-29,6.336834710485644,7.541820549349637
38,25,2025-04-05,5.46312663145489,6.491865458124229
38,25,2025-04-12,5.691714329097037,6.522425441761171
38,25,2025-04-19,6.109554790097164,6.759745921087618
38,25,2025-04-26,5.5205798783904925,6.063364483727104
38,50,2024-11-30,15.206470564263435,17.71141755850295
38,50,2024-12-07,15.138056313429523,18.060762552767343
38,50,2024-12-14,15.466761239218576,18.369465270435157
38,50,2024-12-21,16.012209391233228,18.688492019944917
38,50,2024-12-28,16.775628710741817,19.02494366519387
38,50,2025-01-04,17.63571396735283,19.644950888175273
38,50,2025-01-11,17.36153542705983,19.983238049695693
38,50,2025-01-18,18.10572229276199,20.6795378317037
38,50,2025-02-01,17.084565851664408,19.83259093621989
38,50,2025-02-08,15.058412765207875,17.69478045501392
38,50,2025-02-15,10.8329162193438,13.61708109945238
38,50,2025-02-22,8.873999571443333,11.3855512602769
38,50,2025-03-01,7.820207829991199,9.9863035586757
38,50,2025-03-08,7.272479365118492,9.118140578735636
38,50,2025-03-15,7.260739315682949,8.925353180819682
38,50,2025-03-22,6.473083929876156,7.926964657430021
38,50,2025-03-29,6.2942629377898855,7.541820549349637
38,50,2025-04-05,5.462752170251697,6.491865458124229
38,50,2025-04-12,5.607595331897738,6.522425441761171
38,50,2025-04-19,5.955738606643711,6.759745921087618
38,50,2025-04-26,5.370623321933162,6.063364483727104
38,75,2024-11-30,16.25992903032298,17.71141755850295
38,75,2024-12-07,16.390750599918327,18.060762552767343
38,75,2024-12-14,16.826122385187954,18.369465270435157
38,75,2024-12-21,17.277419487474468,18.688492019944917
38,75,2024-12-28,17.758401974444077,19.02494366519387
38,75,2025-01-04,18.533068848847225,19.644950888175273
38,75,2025-01-11,18.736916290893845,19.983238049695693
38,75,2025-01-18,19.472992147779316,20.6795378317037
38,75,2025-02-01,18.366269393482376,19.83259093621989
38,75,2025-02-08,16.269738319643814,17.69478045501392
38,75,2025-02-15,12.19046402610293,13.61708109945238
38,75,2025-02-22,10.101972055613778,11.3855512602769
38,75,2025-03-01,8.88037070539781,9.9863035586757
38,75,2025-03-08,8.192810332598555,9.118140578735636
38,75,2025-03-15,8.091840457642014,8.925353180819682
38,75,2025-03-22,7.209031107776488,7.926964657430021
38,75,2025-03-29,6.934346404446392,7.541820549349637
38,75,2025-04-05,5.99063833882298,6.491865458124229
38,75,2025-04-12,6.091392381630751,6.522425441761171
38,75,2025-04-19,6.3841835853438615,6.759745921087618
38,75,2025-04-26,5.741720034119138,6.063364483727104
27,5,2024-11-30,148.59682851738174,157.82544239409106
27,5,2024-12-07,152.3510130413129,162.29599005524824
27,5,2024-12-14,156.296238230715,167.05514642737703
27,5,2024-12-21,160.913738408976,172.5708011140212
27,5,2024-12-28,166.6536784441944,179.26318884344394
27,5,2025-01-04,166.7472386030328,179.17496054711083
27,5,2025-01-11,149.4743164202859,160.06248820212596
27,5,2025-01-18,132.47443064798847,141.71700580088438
27,5,2025-02-01,89.43453176094413,94.64591150954845
27,5,2025-02-08,68.52759232665956,69.53825592639488
27,5,2025-02-15,54.212340192848366,51.829057350420904
27,5,2025-02-22,44.84564521737946,41.49330796247006
27,5,2025-03-01,37.261220760486665,33.893128521414184
27,5,2025-03-08,31.363720100439927,28.41516288554721
27,5,2025-03-15,27.09311659876137,24.96509882778843
27,5,2025-03-22,23.454551651412764,21.950436895125886
27,5,2025-03-29,17.077999433346218,15.374293791710821
27,5,2025-04-05,14.787207579138126,13.618207319103695
27,5,2025-04-12,13.354010762158254,12.644791231032867
27,5,2025-04-19,11.682578995220185,11.220711622459504
27,5,2025-04-26,10.65744364614808,10.485934080927404
27,15,2024-11-30,152.60769986188245,157.82544239409106
27,15,2024-12-07,156.57422907615899,162.29599005524824
27,15,2024-12-14,160.85364967187627,167.05514642737703
27,15,2024-12-21,165.8372374217549,172.5708011140212
27,15,2024-12-28,171.97581086554638,179.26318884344394
27,15,2025-01-04,172.21532989087262,179.17496054711083
27,15,2025-01-11,154.40674748383876,160.06248820212596
27,15,2025-01-18,136.96410014152426,141.71700580088438
27,15,2025-02-01,92.73478311681272,94.64591150954845
27,15,2025-02-08,70.58188808567232,69.53825592639488
27,15,2025-02-15,55.409926023092176,51.829057350420904
27,15,2025-02-22,45.57887368690082,41.49330796247006
27,15,2025-03-01,37.710657305353166,33.893128521414184
27,15,2025-03-08,31.68088113004255,28.41516288554721
27,15,2025-03-15,27.3546093996124,24.96509882778843
27,15,2025-03-22,23.642186203902433,21.950436895125886
27,15,2025-03-29,17.10932284359546,15.374293791710821
27,15,2025-04-05,14.923526337000624,13.618207319103695
27,15,2025-04-12,13.558761009283643,12.644791231032867
27,15,2025-04-19,11.882332280541172,11.220711622459504
27,15,2025-04-26,10.92157715821425,10.485934080927404
27,25,2024-11-30,162.00151573484624,157.82544239409106
27,25,2024-12-07,166.87075460574357,162.29599005524824
27,25,2024-12-14,172.1059799425508,167.05514642737703
27,25,2024-12-21,178.07839745621047,172.5708011140212
27,25,2024-12-28,185.0722625249229,179.26318884344394
27,25,2025-01-04,184.71168417908422,179.17496054711083
27,25,2025-01-11,165.3794747535607,160.06248820212596
27,25,2025-01-18,146.47687755239653,141.71700580088438
27,25,2025-02-01,97.663341108217,94.64591150954845
27,25,2025-02-08,72.25730014197815,69.53825592639488
27,25,2025-02-15,54.18313272054161,51.829057350420904
27,25,2025-02-22,43.45241948591959,41.49330796247006
27,25,2025-03-01,35.320696579333124,33.893128521414184
27,25,2025-03-08,29.55484448364701,28.41516288554721
27,25,2025-03-15,25.828623098095257,24.96509882778843
27,25,2025-03-22,22.57149518660906,21.950436895125886
27,25,2025-03-29,15.909515331441199,15.374293791710821
27,25,2025-04-05,14.02580032079565,13.618207319103695
27,25,2025-04-12,12.952290535765897,12.644791231032867
27,25,2025-04-19,11.429992533932284,11.220711622459504
27,25,2025-04-26,10.620829687055808,10.485934080927404
27,50,2024-11-30,159.2588450792458,157.82544239409106
27,50,2024-12-07,163.82925331956997,162.29599005524824
27,50,2024-12-14,168.74758559661362,167.05514642737703
27,50,2024-12-21,174.41663691194609,172.5708011140212
27,50,2024-12-28,181.22491388264697,179.26318884344394
27,50,2025-01-04,180.98146352704185,179.17496054711083
27,50,2025-01-11,161.89608143200581,160.06248820212596
27,50,2025-01-18,143.49132869248155,141.71700580088438
27,50,2025-02-01,96.18542079434887,94.64591150954845
27,50,2025-02-08,71.34296533405477,69.53825592639488
27,50,2025-02-15,53.784838378539604,51.829057350420904
27,50,2025-02-22,43.29151265439942,41.49330796247006
27,50,2025-03-01,35.33521793217036,33.893128521414184
27,50,2025-03-08,29.50604543766991,28.41516288554721
27,50,2025-03-15,25.737098747767966,24.96509882778843
27,50,2025-03-22,22.48311320054824,21.950436895125886
27,50,2025-03-29,15.839762090983582,15.374293791710821
27,50,2025-04-05,13.945700382325853,13.618207319103695
27,50,2025-04-12,12.873550353190478,12.644791231032867
27,50,2025-04-19,11.388189914048661,11.220711622459504
27,50,2025-04-26,10.603478787015487,10.485934080927404
27,75,2024-11-30,159.25846381657666,157.82544239409106
27,75,2024-12-07,163.83504145785707,162.29599005524824
27,75,2024-12-14,168.72967228463588,167.05514642737703
27,75,2024-12-21,174.38568804902957,172.5708011140212
27,75,2024-12-28,181.20065452302347,179.26318884344394
27,75,2025-01-04,181.01953801878892,179.17496054711083
27,75,2025-01-11,161.81135385704388,160.06248820212596
27,75,2025-01-18,143.30246200421374,141.71700580088438
27,75,2025-02-01,95.87748078664697,94.64591150954845
27,75,2025-02-08,70.63301605766695,69.53825592639488
27,75,2025-02-15,52.74938395749992,51.829057350420904
27,75,2025-02-22,42.21218755791472,41.49330796247006
27,75,2025-03-01,34.359031976131845,33.893128521414184
27,75,2025-03-08,28.70607008704852,28.41516288554721
27,75,2025-03-15,25.13257042260104,24.96509882778843
27,75,2025-03-22,22.048061331919573,21.950436895125886
27,75,2025-03-29,15.44439564678104,15.374293791710821
27,75,2025-04-05,13.667919660313606,13.618207319103695
27,75,2025-04-12,12.660545788868518,12.644791231032867
27,75,2025-04-19,11.231976869875817,11.220711622459504
27,75,2025-04-26,10.48030131725347,10.485934080927404
45,5,2024-11-30,188.37269638897183,176.7036846800066
45,5,2024-12-07,194.73011252801598,182.09149191732806
45,5,2024-12-14,181.77011213259226,187.51742208652868
45,5,2024-12-21,184.83119397768724,193.19208264997252
45,5,2024-12-28,164.18470861087263,199.66862366471568
45,5,2025-01-04,152.8843590904339,206.54419844965764
45,5,2025-01-11,150.09129540269373,209.07028723954193
45,5,2025-01-18,156.6674481884814,214.0723397840735
45,5,2025-02-01,154.65756382235924,200.55312417069155
45,5,2025-02-08,109.3782606235733,158.9963342752929
45,5,2025-02-15,72.93246302709589,111.14275987092283
45,5,2025-02-22,64.2455763332876,90.67995272062718
45,5,2025-03-01,62.121353724883214,78.96273795797892
45,5,2025-03-08,50.08614089746915,63.215234772828936
